student_id,name,gender,age,department,region,attendance_pct,study_hours_per_day,math_score,science_score,english_score,programming_score,tamil_score,part_time_job,internet_access,parent_education,family_income_lpa
STU1418,Revathi Ramesh,Female,19,Electronics,Chennai,75.9,6.0,,58.0,79,63,68,Yes,No,No Schooling,12.0
STU1419,Meena Ramesh,Female,18,Electronics,Chennai,60.2,4.2,54.0,58.0,63,53,51,Yes,Yes,Graduate,1.0
STU1420,Anjali Pandian,Female,20,Civil,Tirunelveli,90.6,2.4,70.0,68.0,61,49,63,No,No,Graduate,2.3
STU1421,Kavya Ramesh,Female,20,Information Technology,Chennai,74.0,5.4,77.0,41.0,66,79,57,No,Yes,Graduate,6.6
STU1422,Kavya Nair,Female,22,Information Technology,Tirunelveli,,3.5,79.0,53.0,93,52,52,No,Yes,Diploma,2.6
STU1423,Ravi Selvam,Male,22,Electronics,Chennai,76.0,4.1,83.0,58.0,89,77,81,No,Yes,No Schooling,13.2
STU1424,Saranya Raj,Female,18,Computer Science,Chennai,91.4,6.4,89.0,62.0,58,63,73,Yes,Yes,Diploma,2.8
STU1425,Karthik Subramanian,Male,18,Civil,Chennai,79.6,2.8,77.0,66.0,80,83,92,Yes,Yes,No Schooling,9.4
STU1426,Pradeep Kumar,Male,21,Information Technology,Coimbatore,61.1,4.7,96.0,86.0,49,44,61,No,No,School,7.5
STU1427,Saranya Pandian,Female,22,Electronics,Trichy,83.6,4.4,70.0,78.0,65,47,72,No,No,Diploma,17.8
STU1428,Arjun Velu,Male,19,Information Technology,Tirunelveli,66.9,5.6,65.0,54.0,59,58,57,No,No,Diploma,11.8
STU1429,Keerthana Velu,Female,20,Civil,Salem,52.1,5.8,77.0,61.0,83,59,65,Yes,Yes,Diploma,10.3
STU1430,Pradeep Kumar,Male,18,Civil,Chennai,96.0,4.9,65.0,60.0,55,57,70,Yes,No,Graduate,5.9
STU1431,Sneha Narayanan,Female,20,Mechanical,Coimbatore,83.5,4.0,96.0,58.0,75,100,68,Yes,Yes,School,2.1
STU1432,Arjun Kumar,Male,20,Electronics,Coimbatore,77.1,5.2,85.0,69.0,70,100,73,Yes,Yes,School,1.0
STU1433,Meena Kumar,Female,21,Civil,Coimbatore,73.9,6.5,79.0,39.0,68,68,83,No,Yes,Graduate,5.3
STU1434,Lakshmi Velu,Female,22,Mechanical,Tirunelveli,94.8,4.5,70.0,77.0,90,71,82,Yes,Yes,School,17.3
STU1435,Lakshmi Pandian,Female,18,Mechanical,Trichy,100.0,4.1,62.0,89.0,91,59,64,No,Yes,Graduate,5.8
STU1436,Kavya Rajan,Female,20,Information Technology,Tirunelveli,83.4,5.1,79.0,61.0,68,44,72,No,Yes,School,11.9
STU1437,Pooja Nair,Female,18,Information Technology,Salem,65.6,4.6,51.0,61.0,66,60,81,No,No,Diploma,7.3
STU1438,Bala Krishnan,Male,19,Mechanical,Trichy,76.1,2.5,91.0,67.0,52,77,83,No,Yes,School,1.0
STU1439,Mani Ramesh,Male,21,Information Technology,Madurai,83.2,4.9,65.0,79.0,70,87,65,No,Yes,School,1.3
STU1440,Arun Ramesh,Male,19,Civil,Vellore,49.8,2.5,73.0,60.0,93,81,80,Yes,No,Graduate,1.9
STU1441,Divya Selvam,Female,18,Computer Science,Coimbatore,82.0,5.1,54.0,78.0,68,36,76,No,Yes,Post-Graduate,1.0
STU1442,Siva Pandian,Male,18,Civil,Tirunelveli,83.2,3.3,79.0,72.0,79,58,60,No,No,School,3.9
STU1443,Lakshmi Selvam,Female,22,Mechanical,Madurai,93.9,4.6,61.0,,53,37,81,Yes,Yes,Diploma,16.7
STU1444,Revathi Subramanian,Female,20,Mechanical,Erode,92.7,5.1,78.0,60.0,65,84,74,No,Yes,Graduate,6.4
STU1445,Siva Subramanian,Male,20,Civil,Tirunelveli,79.3,8.2,,37.0,76,56,53,No,Yes,Diploma,2.5
STU1446,Arun Selvam,Male,19,Information Technology,Chennai,96.2,5.6,58.0,,71,62,69,No,Yes,Graduate,1.0
STU1447,Meena Pandian,Female,21,Information Technology,Vellore,100.0,6.5,51.0,65.0,80,72,72,Yes,Yes,School,1.7
STU1448,Siva Selvam,Male,20,Mechanical,Chennai,78.3,7.3,91.0,79.0,63,100,65,Yes,Yes,Post-Graduate,3.4
STU1449,Divya Ramesh,Female,22,Electronics,Trichy,83.0,5.2,65.0,56.0,49,68,86,No,Yes,Diploma,1.8
STU1450,Revathi Devi,Female,19,Information Technology,Vellore,,4.9,71.0,62.0,83,59,86,Yes,No,Diploma,1.0
STU1451,Anjali Murugan,Female,19,Civil,Tirunelveli,60.6,2.9,75.0,75.0,59,41,68,No,Yes,Post-Graduate,2.6
STU1452,Divya Velu,Female,22,Information Technology,Salem,67.9,4.3,49.0,51.0,76,89,67,No,Yes,Graduate,1.3
STU1453,Nithya Velu,Female,21,Civil,Madurai,72.7,3.4,75.0,56.0,75,60,71,Yes,Yes,Graduate,10.8
STU1454,Dinesh Raj,Male,22,Mechanical,Salem,64.8,3.9,69.0,49.0,50,93,70,No,Yes,Graduate,1.0
STU1455,Arun Kumar,Male,21,Information Technology,Tirunelveli,,7.3,58.0,81.0,83,83,65,No,Yes,Graduate,1.0
STU1456,Deepa Murugan,Female,22,Civil,Trichy,73.0,4.7,51.0,87.0,63,55,31,Yes,No,School,1.0
STU1457,Revathi Nair,Female,22,Mechanical,Chennai,90.9,3.2,77.0,,71,38,91,No,Yes,Graduate,1.8
STU1458,Arun Pandian,Male,18,Electronics,Vellore,72.3,6.6,85.0,63.0,66,68,72,No,Yes,School,4.9
STU1459,Suresh Pillai,Male,19,Civil,Salem,50.6,5.9,71.0,85.0,89,52,70,No,Yes,Graduate,5.9
STU1460,Saranya Murugan,Female,22,Electronics,Tirunelveli,79.5,6.0,46.0,71.0,86,64,76,No,Yes,Post-Graduate,2.7
STU1461,Ravi Raj,Male,22,Electronics,Salem,77.8,1.5,52.0,58.0,48,82,71,No,Yes,Diploma,
STU1462,Ananya Subramanian,Female,20,Computer Science,Tirunelveli,67.7,7.4,62.0,43.0,97,33,67,No,Yes,Diploma,2.0
STU1463,Mohan Narayanan,Male,19,Information Technology,Chennai,79.1,3.7,91.0,81.0,62,68,61,No,Yes,No Schooling,5.0
STU1464,Sneha Kumar,Female,20,Civil,Vellore,65.1,5.7,64.0,70.0,95,77,52,No,Yes,No Schooling,
STU1465,Arjun Raj,Male,19,Electronics,Madurai,82.0,8.3,61.0,,67,78,57,No,Yes,Post-Graduate,2.2
STU1466,Saranya Krishnan,Female,20,Computer Science,Chennai,100.0,7.7,43.0,82.0,66,38,60,No,Yes,School,7.0
STU1467,Arjun Pillai,Male,22,Mechanical,Salem,56.3,3.0,58.0,43.0,67,71,79,Yes,Yes,Diploma,7.3
STU1468,Suresh Pandian,Male,22,Civil,Madurai,71.8,2.3,50.0,62.0,65,85,80,No,Yes,Graduate,5.7
STU1469,Anjali Kumar,Female,18,Electronics,Tirunelveli,69.9,6.6,53.0,61.0,100,69,62,No,No,Post-Graduate,1.0
STU1470,Kumar Nair,Male,20,Information Technology,Madurai,72.8,4.7,70.0,88.0,69,61,43,Yes,Yes,Graduate,1.3
STU1471,Revathi Murugan,Female,21,Computer Science,Tirunelveli,90.2,3.7,62.0,61.0,66,84,72,No,Yes,Graduate,24.9
STU1472,Kumar Subramanian,Male,18,Electronics,Chennai,84.5,5.4,93.0,61.0,71,51,67,Yes,Yes,Graduate,1.0
STU1473,Bhavani Rajan,Female,20,Information Technology,Salem,88.2,4.3,84.0,46.0,58,35,67,Yes,No,Post-Graduate,1.0
STU1474,Naveen Devi,Male,20,Electronics,Trichy,78.4,5.6,59.0,56.0,89,59,83,No,No,Graduate,1.0
STU1475,Kavya Krishnan,Female,18,Civil,Salem,62.1,4.6,54.0,54.0,52,73,74,No,No,Graduate,1.8
STU1476,Kumar Pillai,Male,22,Civil,Tirunelveli,64.6,5.6,89.0,54.0,63,82,61,Yes,Yes,No Schooling,1.1
STU1477,Lakshmi Devi,Female,20,Civil,Coimbatore,87.0,3.2,93.0,65.0,81,73,59,No,Yes,School,3.1
STU1478,Karthik Kumar,Male,22,Computer Science,Vellore,80.0,6.6,35.0,31.0,71,78,69,No,Yes,Graduate,
STU1479,Kavya Subramanian,Female,18,Civil,Erode,93.1,5.5,69.0,44.0,77,82,62,Yes,Yes,Post-Graduate,10.4
STU1480,Meena Subramanian,Female,22,Information Technology,Trichy,81.5,5.5,64.0,63.0,88,57,71,No,Yes,Post-Graduate,1.0
STU1481,Sneha Raj,Female,19,Electronics,Madurai,63.8,2.8,78.0,67.0,82,60,83,No,Yes,Post-Graduate,1.7
STU1482,Bala Velu,Male,21,Mechanical,Trichy,71.7,7.0,97.0,62.0,72,86,57,No,Yes,Graduate,4.1
STU1483,Deepa Velu,Female,20,Information Technology,Vellore,84.8,4.5,61.0,64.0,95,41,73,No,Yes,Graduate,4.2
STU1484,Dinesh Murugan,Male,21,Information Technology,Madurai,,5.6,37.0,59.0,62,71,82,No,Yes,Graduate,2.9
STU1485,Nithya Raj,Female,22,Civil,Vellore,88.3,4.0,,65.0,69,50,71,No,Yes,Graduate,7.6
STU1486,Naveen Ramesh,Male,20,Computer Science,Madurai,65.4,4.9,89.0,,70,83,80,No,No,Diploma,1.0
STU1487,Deepa Murugan,Female,22,Electronics,Trichy,63.6,4.9,63.0,71.0,69,63,69,No,Yes,Diploma,7.6
STU1488,Mani Ramesh,Male,19,Computer Science,Madurai,75.7,1.0,57.0,55.0,57,63,74,No,Yes,Post-Graduate,3.1
STU1489,Kumar Velu,Male,18,Electronics,Madurai,95.3,5.4,61.0,78.0,51,94,77,Yes,Yes,Diploma,1.0
STU1490,Meena Raj,Female,20,Electronics,Coimbatore,69.7,7.4,81.0,67.0,75,44,66,No,Yes,Post-Graduate,9.8
STU1491,Ganesh Ramesh,Male,19,Computer Science,Salem,83.5,5.3,61.0,82.0,62,67,94,No,Yes,School,4.7
STU1492,Siva Krishnan,Male,19,Information Technology,Salem,83.5,3.1,73.0,85.0,93,60,78,Yes,Yes,Graduate,1.0
STU1493,Priya Raj,Female,20,Electronics,Erode,87.1,5.5,68.0,45.0,69,73,86,Yes,Yes,Graduate,1.0
STU1494,Mohan Velu,Male,22,Computer Science,Erode,98.0,6.1,67.0,53.0,67,98,84,No,Yes,Graduate,1.0
STU1495,Arjun Murugan,Male,19,Electronics,Tirunelveli,96.7,5.3,79.0,76.0,83,52,76,No,No,Diploma,4.2
STU1496,Karthik Shankar,Male,21,Mechanical,Tirunelveli,70.9,4.4,61.0,42.0,75,41,87,Yes,Yes,Post-Graduate,1.0
STU1497,Sneha Raj,Female,19,Information Technology,Tirunelveli,52.8,4.1,62.0,85.0,68,48,74,No,Yes,Graduate,1.2
STU1498,Arjun Rajan,Male,22,Civil,Coimbatore,69.9,4.1,,60.0,62,59,64,No,Yes,Diploma,1.0
STU1499,Ananya Pillai,Female,22,Electronics,Erode,78.9,5.5,53.0,73.0,100,64,72,No,No,Graduate,5.8
