student_id,name,gender,age,department,region,attendance_pct,study_hours_per_day,math_score,science_score,english_score,programming_score,tamil_score,part_time_job,internet_access,parent_education,family_income_lpa
STU1451,Anjali Murugan,Female,19,Civil,Tirunelveli,60.6,2.9,75,75,59,41,68,No,Yes,Post-Graduate,2.6
STU1452,Divya Velu,Female,22,Information Technology,Salem,67.9,4.3,49,51,76,89,67,No,Yes,Graduate,1.3
STU1453,Nithya Velu,Female,21,Civil,Madurai,72.7,3.4,75,56,75,60,71,Yes,Yes,Graduate,10.8
STU1454,Dinesh Raj,Male,22,Mechanical,Salem,64.8,3.9,69,49,50,93,70,No,Yes,Graduate,1
STU1455,Arun Kumar,Male,21,Information Technology,Tirunelveli,,7.3,58,81,83,83,65,No,Yes,Graduate,1
STU1456,Deepa Murugan,Female,22,Civil,Trichy,73,4.7,51,87,63,55,31,Yes,No,School,1
STU1457,Revathi Nair,Female,22,Mechanical,Chennai,90.9,3.2,77,,71,38,91,No,Yes,Graduate,1.8
STU1458,Arun Pandian,Male,18,Electronics,Vellore,72.3,6.6,85,63,66,68,72,No,Yes,School,4.9
STU1459,Suresh Pillai,Male,19,Civil,Salem,50.6,5.9,71,85,89,52,70,No,Yes,Graduate,5.9
STU1460,Saranya Murugan,Female,22,Electronics,Tirunelveli,79.5,6,46,71,86,64,76,No,Yes,Post-Graduate,2.7
STU1461,Ravi Raj,Male,22,Electronics,Salem,77.8,1.5,52,58,48,82,71,No,Yes,Diploma,
STU1462,Ananya Subramanian,Female,20,Computer Science,Tirunelveli,67.7,7.4,62,43,97,33,67,No,Yes,Diploma,2
STU1463,Mohan Narayanan,Male,19,Information Technology,Chennai,79.1,3.7,91,81,62,68,61,No,Yes,No Schooling,5
STU1464,Sneha Kumar,Female,20,Civil,Vellore,65.1,5.7,64,70,95,77,52,No,Yes,No Schooling,
STU1465,Arjun Raj,Male,19,Electronics,Madurai,82,8.3,61,,67,78,57,No,Yes,Post-Graduate,2.2
STU1466,Saranya Krishnan,Female,20,Computer Science,Chennai,100,7.7,43,82,66,38,60,No,Yes,School,7
STU1467,Arjun Pillai,Male,22,Mechanical,Salem,56.3,3,58,43,67,71,79,Yes,Yes,Diploma,7.3
STU1468,Suresh Pandian,Male,22,Civil,Madurai,71.8,2.3,50,62,65,85,80,No,Yes,Graduate,5.7
STU1469,Anjali Kumar,Female,18,Electronics,Tirunelveli,69.9,6.6,53,61,100,69,62,No,No,Post-Graduate,1
STU1470,Kumar Nair,Male,20,Information Technology,Madurai,72.8,4.7,70,88,69,61,43,Yes,Yes,Graduate,1.3
STU1471,Revathi Murugan,Female,21,Computer Science,Tirunelveli,90.2,3.7,62,61,66,84,72,No,Yes,Graduate,24.9
STU1472,Kumar Subramanian,Male,18,Electronics,Chennai,84.5,5.4,93,61,71,51,67,Yes,Yes,Graduate,1
STU1473,Bhavani Rajan,Female,20,Information Technology,Salem,88.2,4.3,84,46,58,35,67,Yes,No,Post-Graduate,1
STU1474,Naveen Devi,Male,20,Electronics,Trichy,78.4,5.6,59,56,89,59,83,No,No,Graduate,1
STU1475,Kavya Krishnan,Female,18,Civil,Salem,62.1,4.6,54,54,52,73,74,No,No,Graduate,1.8
STU1476,Kumar Pillai,Male,22,Civil,Tirunelveli,64.6,5.6,89,54,63,82,61,Yes,Yes,No Schooling,1.1
STU1477,Lakshmi Devi,Female,20,Civil,Coimbatore,87,3.2,93,65,81,73,59,No,Yes,School,3.1
STU1478,Karthik Kumar,Male,22,Computer Science,Vellore,80,6.6,35,31,71,78,69,No,Yes,Graduate,
STU1479,Kavya Subramanian,Female,18,Civil,Erode,93.1,5.5,69,44,77,82,62,Yes,Yes,Post-Graduate,10.4
STU1480,Meena Subramanian,Female,22,Information Technology,Trichy,81.5,5.5,64,63,88,57,71,No,Yes,Post-Graduate,1
STU1481,Sneha Raj,Female,19,Electronics,Madurai,63.8,2.8,78,67,82,60,83,No,Yes,Post-Graduate,1.7
STU1482,Bala Velu,Male,21,Mechanical,Trichy,71.7,7,97,62,72,86,57,No,Yes,Graduate,4.1
STU1483,Deepa Velu,Female,20,Information Technology,Vellore,84.8,4.5,61,64,95,41,73,No,Yes,Graduate,4.2
STU1484,Dinesh Murugan,Male,21,Information Technology,Madurai,,5.6,37,59,62,71,82,No,Yes,Graduate,2.9
STU1485,Nithya Raj,Female,22,Civil,Vellore,88.3,4,,65,69,50,71,No,Yes,Graduate,7.6
STU1486,Naveen Ramesh,Male,20,Computer Science,Madurai,65.4,4.9,89,,70,83,80,No,No,Diploma,1
STU1487,Deepa Murugan,Female,22,Electronics,Trichy,63.6,4.9,63,71,69,63,69,No,Yes,Diploma,7.6
STU1488,Mani Ramesh,Male,19,Computer Science,Madurai,75.7,1,57,55,57,63,74,No,Yes,Post-Graduate,3.1
STU1489,Kumar Velu,Male,18,Electronics,Madurai,95.3,5.4,61,78,51,94,77,Yes,Yes,Diploma,1
STU1490,Meena Raj,Female,20,Electronics,Coimbatore,69.7,7.4,81,67,75,44,66,No,Yes,Post-Graduate,9.8
STU1491,Ganesh Ramesh,Male,19,Computer Science,Salem,83.5,5.3,61,82,62,67,94,No,Yes,School,4.7
STU1492,Siva Krishnan,Male,19,Information Technology,Salem,83.5,3.1,73,85,93,60,78,Yes,Yes,Graduate,1
STU1493,Priya Raj,Female,20,Electronics,Erode,87.1,5.5,68,45,69,73,86,Yes,Yes,Graduate,1
STU1494,Mohan Velu,Male,22,Computer Science,Erode,98,6.1,67,53,67,98,84,No,Yes,Graduate,1
STU1495,Arjun Murugan,Male,19,Electronics,Tirunelveli,96.7,5.3,79,76,83,52,76,No,No,Diploma,4.2
STU1496,Karthik Shankar,Male,21,Mechanical,Tirunelveli,70.9,4.4,61,42,75,41,87,Yes,Yes,Post-Graduate,1
STU1497,Sneha Raj,Female,19,Information Technology,Tirunelveli,52.8,4.1,62,85,68,48,74,No,Yes,Graduate,1.2
STU1498,Arjun Rajan,Male,22,Civil,Coimbatore,69.9,4.1,,60,62,59,64,No,Yes,Diploma,1
STU1499,Ananya Pillai,Female,22,Electronics,Erode,78.9,5.5,53,73,100,64,72,No,No,Graduate,5.8
